,index,url,标题,地址,优势1,优势2,优势3,总价,户型,建筑面积,单价,总楼层,ID,小区,有无电梯,住宅类别,建筑结构,建筑类别,挂牌时间,参考均价,同比去年,环比上月,挂牌房源,物业类型,物业费用,建筑年代,绿  化  率,容  积  率,人车分流,总楼栋数,总  户  数,产权年限,卧室,客厅,卫生间,区域_北塘区,区域_南长区,区域_崇安区,区域_惠山区,区域_新区,区域_新吴区,区域_梁溪区,区域_江阴市,区域_滨湖区,区域_经开区,区域_锡山区,楼层层次_中层,楼层层次_低层,楼层层次_底层,楼层层次_顶层,楼层层次_高层,装修_暂无,装修_毛坯,装修_简装修,装修_精装修,装修_豪华装修,朝向_东,朝向_东北,朝向_东南,朝向_北,朝向_南,朝向_南北,朝向_西,朝向_西北,朝向_西南,产权性质_个人产权,产权性质_商品房,产权性质_经济适用房,建筑类型_塔楼,建筑类型_板塔结合,建筑类型_板楼
45,45,https://wuxi.esf.fang.com/chushou/3_172880798.htm,"山语银城 2号线 山语银城 三居室 采光不影响,送30万装修",荣巷-梁溪路800-1号,满五,优质教育,距2号线小桃源站约521米,260.0,3室2厅2卫,125,20800,9.0,172880798,山语银城,1,普通住宅,平层,板楼,19557.0,23180.0,↑1.68%,↑0.02%,47 套在售二手房,住宅,1.75,2010,46,1.4,0,47,1823.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
46,46,https://wuxi.esf.fang.com/chushou/3_172882754.htm,"满五维一,有车位,价格好谈,诚信出售随时看房",体育中心-建筑路与隐秀路交叉口西北角,满五,优质教育,距2号线小桃源站约1036米,188.0,2室2厅1卫,92,20435,30.0,172882754,栖霞瑜憬湾,0,普通住宅,平层,板楼,19559.0,22369.0,↓4.92%,↓0.02%,53 套在售二手房,住宅,1.1,2013,45,1.65,1,35,3340.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
47,47,https://wuxi.esf.fang.com/chushou/3_172859326.htm,"总价低(低于市场价15万)双地铁口,有钥匙随时看房",河埒-梁溪路711号,满五,优质教育,距2号线河埒口站约344米,125.0,2室1厅1卫,77,16234,24.0,172859326,大丁佳苑,0,普通住宅,平层,板楼,19533.0,15959.0,↓8.48%,↓2.71%,44 套在售二手房,住宅,0.7,2009,30,1.26,0,30,3281.0,70,2.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
48,48,https://wuxi.esf.fang.com/chushou/3_172859230.htm,"瑜憬湾(送车位拎包住随时看!东西全留,手付低,人车分流)",体育中心-建筑路与隐秀路交叉口西北角,满五,优质教育,距2号线小桃源站约1036米,298.0,3室2厅2卫,134,22140,18.0,172859230,栖霞瑜憬湾,0,普通住宅,平层,板楼,19533.0,22369.0,↓4.92%,↓0.02%,53 套在售二手房,住宅,1.1,2013,45,1.65,1,35,3340.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
49,49,https://wuxi.esf.fang.com/chushou/3_172864552.htm,"(全新80万装修2年,置换出售)三开间朝南全诚信出售",荣巷-渔港路111号,满五,优质教育,[],335.0,3室2厅2卫,144,23198,8.0,172864552,太湖锦园,0,普通住宅,平层,板楼,19539.0,23700.0,↓4.62%,↓0.64%,38 套在售二手房,住宅,3.0,2012,53,0.5,0,60,1289.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
50,50,https://wuxi.esf.fang.com/chushou/3_172880684.htm,"蠡湖未来城60万全新装修,(一楼带院子,全天采光)香樟园旁!",蠡湖新城区-中南西路与蠡溪路交西南侧,满五,优质教育,[],450.0,3室2厅1卫,136,33088,31.0,172880684,路劲蠡湖院子,1,普通住宅,平层,板楼,19557.0,30835.0,↓2.66%,↑1.2%,15 套在售二手房,住宅,2.5,2014,30,2.2,0,45,1619.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
51,51,https://wuxi.esf.fang.com/chushou/3_172865200.htm,"(精装修,户型正气)配套齐全,看房方便,送车位",河埒-梁青路与景宜路交叉口东南面,满五,优质教育,距2号线小桃源站约782米,285.0,3室2厅2卫,142,20059,10.0,172865200,金色江南四期,0,普通住宅,平层,板楼,19539.0,20823.0,↓3.94%,↓0.38%,32 套在售二手房,住宅,1.2,2010,70,1.19,0,41,2359.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
52,52,https://wuxi.esf.fang.com/chushou/3_172880896.htm,"华润悦府 新上房源(距离地铁500米,周边配套齐全)次新小区",河埒-梁溪路8号(滨湖区美丽都向北200米),满五,距2号线大王基站约280米,[],450.0,3室2厅2卫,172,26048,30.0,172880896,华润悦府,1,普通住宅,平层,板楼,19557.0,26885.0,↑0.79%,↑1.24%,20 套在售二手房,住宅,4.0,2014,37,2.48,0,16,2035.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
53,53,https://wuxi.esf.fang.com/chushou/3_172880903.htm,滨湖区 万科金域蓝湾 温馨大4房 满五年 精装修 看房随时,梁清路-湖滨路11号(原无锡机床厂),满五,优质教育,距2号线梁溪大桥站约1164米,330.0,4室2厅2卫,143,23009,33.0,172880903,万科金域蓝湾,1,普通住宅,平层,板楼,19557.0,26095.0,↓3.07%,↓0.51%,38 套在售二手房,住宅,2.5,2015,48,2.5,0,23,3758.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
54,54,https://wuxi.esf.fang.com/chushou/3_172880868.htm,"新出113平小三房(中间楼层,采光无遮挡)价格可谈。随时看房",河埒-梁青路与景宜路交叉口东南面,满五,优质教育,距2号线小桃源站约782米,230.0,3室2厅1卫,114,20167,18.0,172880868,金色江南四期,1,普通住宅,平层,板楼,19557.0,20823.0,↓3.94%,↓0.38%,32 套在售二手房,住宅,1.2,2010,70,1.19,0,41,2359.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
55,55,https://wuxi.esf.fang.com/chushou/3_172858115.htm,"瑜憬湾一期大三房,三房朝南开间大光线好,送车位随时看房可谈!",体育中心-建筑路与隐秀路交叉口西北角,满五,优质教育,距2号线小桃源站约1036米,285.0,3室2厅2卫,142,19938,18.0,172858115,栖霞瑜憬湾,0,普通住宅,平层,板楼,19533.0,22369.0,↓4.92%,↓0.02%,53 套在售二手房,住宅,1.1,2013,45,1.65,1,35,3340.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
56,56,https://wuxi.esf.fang.com/chushou/3_172859472.htm,"精装40万,家具全送(带车位,下楼5号线)急卖价格好谈",体育中心-湖滨路与太湖大道交叉口东北侧,满五,[],[],210.0,3室1厅1卫,87,24110,18.0,172859472,栖庭,0,普通住宅,平层,板楼,19533.0,23421.0,↓1.51%,↑0.12%,22 套在售二手房,住宅,2.95,2016,30,3.0,0,13,1446.0,70,3.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
57,57,https://wuxi.esf.fang.com/chushou/3_172859424.htm,"精装修(单价di,手付可做3成)采光10h小区中间位置",河埒-梁溪路8号(滨湖区美丽都向北200米),满五,距2号线大王基站约280米,[],420.0,3室2厅2卫,170,24636,30.0,172859424,华润悦府,0,普通住宅,平层,板楼,19533.0,26885.0,↑0.79%,↑1.24%,20 套在售二手房,住宅,4.0,2014,37,2.48,0,16,2035.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
58,58,https://wuxi.esf.fang.com/chushou/3_172859190.htm,南长奥林花园A区3室2厅,体育中心-建筑路1222号,满五,优质教育,[],230.0,3室2厅2卫,127,18079,18.0,172859190,奥林花园,0,普通住宅,平层,板楼,19533.0,18421.0,↓2.45%,↓0.15%,65 套在售二手房,住宅,1.6,2011,41,1.8,0,44,2932.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
59,59,https://wuxi.esf.fang.com/chushou/3_172884178.htm,新梁溪人家 81平2居 南向精装修 拎包入住,体育中心-青祁路与建筑路交汇处东北角,满五,[],[],95.0,2室1厅1卫,81,11728,15.0,172884178,新梁溪人家,1,普通住宅,平层,板楼,19561.0,19568.0,↑2.43%,↑4.25%,19 套在售二手房,住宅,1.6,2006,40,1.5,0,57,2190.0,70,2.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
60,60,https://wuxi.esf.fang.com/chushou/3_172865146.htm,"实拍天元世家旁西水东熙第(大平层大阳台,送洗衣房)诚心卖满二",五爱路-振新路与学前路交汇处(无锡市城市规划馆对面),满五,优质教育,距2号线梁溪大桥站约892米,680.0,5室2厅2卫,180,37631,49.0,172865146,绿地西水东,0,普通住宅,平层,板楼,19539.0,30117.0,↑1.36%,↓0.53%,30 套在售二手房,住宅,2.2,2016,30,2.5,0,32,2339.0,70,5.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61,61,https://wuxi.esf.fang.com/chushou/3_172859300.htm,"育红,高档住宅小区!满五自住豪装!家具全留",荣巷-梁溪路800-1号,满五,优质教育,距2号线小桃源站约521米,278.0,3室2厅2卫,124,22249,11.0,172859300,山语银城,0,普通住宅,平层,板楼,19533.0,23180.0,↑1.68%,↑0.02%,47 套在售二手房,住宅,1.75,2010,46,1.4,0,47,1823.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
62,62,https://wuxi.esf.fang.com/chushou/3_172887178.htm,"奥林花园新上精装大两房 东边套,出门50米到地铁口 看房方便",体育中心-建筑路1222号,满五,优质教育,[],185.0,2室2厅1卫,101,18185,17.0,172887178,奥林花园,0,普通住宅,平层,板楼,19565.0,18421.0,↓2.45%,↓0.15%,65 套在售二手房,住宅,1.6,2011,41,1.8,0,44,2932.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
63,63,https://wuxi.esf.fang.com/chushou/3_172883339.htm,无锡康桥府 168平3居 南向精装修 着急出售,梁清路-梁溪路与青祁路交叉口东南侧,[],距2号线大王基站约509米,[],605.0,3室2厅2卫,168,36012,31.0,172883339,无锡康桥府,1,普通住宅,平层,板楼,19560.0,30165.0,↑21.17%,↑3.48%,19 套在售二手房,住宅,3.2,2021,30,2.5,0,12,436.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
64,64,https://wuxi.esf.fang.com/chushou/3_172878156.htm,"出门双地铁口(车库只通大旺基站)近万达,大润发装修好",河埒-梁溪路南侧、孙蒋路西侧,满五,距2号线大王基站约278米,[],290.0,3室2厅1卫,117,24681,33.0,172878156,中城誉品,0,普通住宅,平层,板楼,19554.0,24222.0,↓3.76%,↓0.16%,44 套在售二手房,住宅,2.3,2016,30,3.1,0,30,4108.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
65,65,https://wuxi.esf.fang.com/chushou/3_172859476.htm,"带车位,湖滨天誉旁栖霞栖庭 电梯小高层 精装修三房 人车分流",体育中心-湖滨路与太湖大道交叉口东北侧,满五,[],[],220.0,3室2厅1卫,87,25206,15.0,172859476,栖庭,0,普通住宅,平层,板楼,19533.0,23421.0,↓1.51%,↑0.12%,22 套在售二手房,住宅,2.95,2016,30,3.0,0,13,1446.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
66,66,https://wuxi.esf.fang.com/chushou/3_172880980.htm,"新出金茂府精装三房,户型非常好,业主诚心出售,有车位,地段好",蠡湖新城区-金城西路与金水路交叉口西北侧,[],[],[],430.0,3室2厅2卫,115,37391,31.0,172880980,蠡湖金茂府,1,普通住宅,平层,板楼,19557.0,38742.0,↑18.33%,↓2.19%,14 套在售二手房,住宅,3.1,2020,40,2.5,0,25,1739.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
67,67,https://wuxi.esf.fang.com/chushou/3_172881123.htm,"附送20万全新装修,大两房,位置好,三开间朝南,随时看房",河埒-青祁路和梁溪路交叉西南角(河埒中心商务区),满五,优质教育,距2号线河埒口站约671米,205.0,2室2厅1卫,91,22471,33.0,172881123,无锡滨湖万达广场,1,普通住宅,平层,板楼,19557.0,22312.0,↓3.4%,↓2.91%,64 套在售二手房,住宅,1.95,2010,35,2.99,0,18,3574.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
68,68,https://wuxi.esf.fang.com/chushou/3_172880618.htm,栖庭 121.32平3居 南向精装修 自住保养好 蠡洲台景瑞,体育中心-湖滨路与太湖大道交叉口东北侧,满五,[],[],290.0,3室2厅2卫,121,23904,18.0,172880618,栖庭,0,普通住宅,平层,板楼,19557.0,23421.0,↓1.51%,↑0.12%,22 套在售二手房,住宅,2.95,2016,30,3.0,0,13,1446.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
69,69,https://wuxi.esf.fang.com/chushou/3_172859232.htm,"瑜憬湾二期四房,小区中间位置,中上层开间大光线好,随时看可谈",体育中心-建筑路与隐秀路交叉口西北角,满五,优质教育,距2号线小桃源站约1036米,285.0,4室2厅2卫,138,20648,18.0,172859232,栖霞瑜憬湾,0,普通住宅,平层,板楼,19533.0,22369.0,↓4.92%,↓0.02%,53 套在售二手房,住宅,1.1,2013,45,1.65,1,35,3340.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
70,70,https://wuxi.esf.fang.com/chushou/3_172886335.htm,"太湖锦园、 电梯洋房 通透三房,飞机户型,带车位随时方便",荣巷-渔港路111号,满五,优质教育,[],298.0,3室2厅2卫,141,21060,8.0,172886335,太湖锦园,1,普通住宅,平层,板楼,19564.0,23700.0,↓4.62%,↓0.64%,38 套在售二手房,住宅,3.0,2012,53,0.5,0,60,1289.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
71,71,https://wuxi.esf.fang.com/chushou/3_172883393.htm,太湖锦园洋房 三开间朝南通透 日照充足空气好,荣巷-渔港路111号,满五,优质教育,[],360.0,3室2厅2卫,160,22420,7.0,172883393,太湖锦园,0,普通住宅,平层,板楼,19560.0,23700.0,↓4.62%,↓0.64%,38 套在售二手房,住宅,3.0,2012,53,0.5,0,60,1289.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
72,72,https://wuxi.esf.fang.com/chushou/3_172859352.htm,"下楼双地铁(精装修家具全送,业主置换,价格好谈)看房方便",河埒-梁溪路6号(梁溪路与蠡溪路口西南侧),满五,优质教育,距2号线河埒口站约117米,153.0,2室2厅1卫,83,18409,32.0,172859352,富安华庭,0,普通住宅,平层,板楼,19533.0,20175.0,↓0.17%,↓0.73%,33 套在售二手房,住宅,1.9,2011,40,2.95,0,5,768.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
73,73,https://wuxi.esf.fang.com/chushou/3_172880893.htm,滨湖万达广场 华润悦府 223平4居 南向精装修 自住保养好,河埒-梁溪路8号(滨湖区美丽都向北200米),满五,距2号线大王基站约280米,[],550.0,4室2厅2卫,223,24664,39.0,172880893,华润悦府,1,普通住宅,平层,板楼,19557.0,26885.0,↑0.79%,↑1.24%,20 套在售二手房,住宅,4.0,2014,37,2.48,0,16,2035.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
74,74,https://wuxi.esf.fang.com/chushou/3_172865163.htm,"滨湖新体旁,大三房,装修很好,户型方正,采光很好,拎包入住。",体育中心-建筑路1222号,满五,优质教育,[],255.0,3室2厅2卫,132,19318,11.0,172865163,奥林花园,0,普通住宅,平层,板楼,19539.0,18421.0,↓2.45%,↓0.15%,65 套在售二手房,住宅,1.6,2011,41,1.8,0,44,2932.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
75,75,https://wuxi.esf.fang.com/chushou/3_172865119.htm,"带车位(精装修,户型正气)配套齐全,看房方便",河埒-梁溪路南侧、孙蒋路西侧,满五,距2号线大王基站约278米,[],218.0,3室2厅1卫,88,24736,34.0,172865119,中城誉品,0,普通住宅,平层,板楼,19539.0,24222.0,↓3.76%,↓0.16%,44 套在售二手房,住宅,2.3,2016,30,3.1,0,30,4108.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
76,76,https://wuxi.esf.fang.com/chushou/3_172859322.htm,"半年出一套(3开间朝南,飞机户型)自住精装修,楼层好无遮挡",河埒-梁溪路711号,满五,优质教育,距2号线河埒口站约344米,182.0,3室2厅2卫,127,14317,18.0,172859322,大丁佳苑,0,普通住宅,平层,板楼,19533.0,15959.0,↓8.48%,↓2.71%,44 套在售二手房,住宅,0.7,2009,30,1.26,0,30,3281.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
77,77,https://wuxi.esf.fang.com/chushou/3_172890691.htm,新出 地铁三房 有钥匙随时看!新体家乐福 出现方便 凤屿山河,体育中心-建筑路1222号,满五,优质教育,[],230.0,3室2厅1卫,128,17913,18.0,172890691,奥林花园,1,普通住宅,平层,板楼,19568.0,18421.0,↓2.45%,↓0.15%,65 套在售二手房,住宅,1.6,2011,41,1.8,0,44,2932.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
78,78,https://wuxi.esf.fang.com/chushou/3_172897677.htm,"蠡湖湾次新 毛坯双卫三居,景观楼层,楼下4号线,一线湖景视野",蠡湖新城区-蠡湖瑞仕花园,满二,[],[],425.0,3室2厅2卫,146,29110,26.0,172897677,蠡湖瑞仕花园,1,普通住宅,平层,板楼,19571.0,25540.0,↓4.07%,↓0.14%,13 套在售二手房,住宅,3.25,2018,45,2.2,0,16,924.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
79,79,https://wuxi.esf.fang.com/chushou/3_172880913.htm,"万科金域蓝湾 80万精装四房!运河景观一览无余,近市中心",梁清路-湖滨路11号(原无锡机床厂),满五,优质教育,距2号线梁溪大桥站约1164米,500.0,4室2厅2卫,182,27397,33.0,172880913,万科金域蓝湾,1,普通住宅,平层,板楼,19557.0,26095.0,↓3.07%,↓0.51%,38 套在售二手房,住宅,2.5,2015,48,2.5,0,23,3758.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
80,80,https://wuxi.esf.fang.com/chushou/3_172850269.htm,满五 (低于市场价20万)南北通透 户型方正视野采光好,惠山新城-惠山大道与金惠路交汇处(省锡中实验学校南侧),满五,距1号线锡北运河站约769米,[],250.0,4室2厅2卫,119,20950,11.0,172850269,融创亚美利加,0,普通住宅,平层,板楼,19523.0,21102.0,↓11.45%,↓2.76%,73 套在售二手房,住宅,2.3,2019,30,0.82,0,12,302.0,70,4.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
81,81,https://wuxi.esf.fang.com/chushou/21_121674329.htm,曹张新村 2室1厅带双院,太湖广场-锡城南部永乐路和永丰路的两侧,满二,优质教育,距1号线太湖广场站约730米,125.0,2室2厅1卫,65,19195,6.0,121674329,曹张新村,0,,,,19309.0,19392.0,↓15.72%,↓0.74%,43 套在售二手房,住宅,0.85,1986,30,3.24,0,236,7431.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
82,82,https://wuxi.esf.fang.com/chushou/3_172880520.htm,"中城誉品出门双地铁口(车库只通大旺基站)近万达,大润发装修好",河埒-梁溪路南侧、孙蒋路西侧,满五,距2号线大王基站约278米,[],290.0,3室2厅1卫,117,24681,33.0,172880520,中城誉品,0,普通住宅,平层,板楼,19557.0,24222.0,↓3.76%,↓0.16%,44 套在售二手房,住宅,2.3,2016,30,3.1,0,30,4108.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
83,83,https://wuxi.esf.fang.com/chushou/3_172845862.htm,"不靠高架,看房方便,品质小区,价格可谈,自住精装25万",河埒-大池路与青山东路交叉口西南面,满五,优质教育,距2号线河埒口站约699米,195.0,2室2厅1卫,89,21700,15.0,172845862,紫金英郡,0,普通住宅,平层,板楼,19518.0,23278.0,↓1.99%,↓0.8%,37 套在售二手房,住宅,1.8,2010,40,2.1,0,15,996.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
84,84,https://wuxi.esf.fang.com/chushou/3_172865139.htm,"带车位(精装修,户型正气)配套齐全,看房方便",梁清路-梁溪路与青祁路交叉口东南侧,[],距2号线大王基站约509米,[],420.0,3室2厅2卫,114,36675,27.0,172865139,无锡康桥府,0,普通住宅,平层,板楼,19539.0,30165.0,↑21.17%,↑3.48%,19 套在售二手房,住宅,3.2,2021,30,2.5,0,12,436.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
85,85,https://wuxi.esf.fang.com/chushou/3_172881096.htm,"新体旁!(蓝庭国际清水毛坯)16年房龄,有钥匙",体育中心-建筑路657号,满五,优质教育,[],175.0,2室2厅1卫,91,19126,31.0,172881096,蓝庭国际,0,普通住宅,平层,板楼,19557.0,22093.0,↓2.78%,↑0.47%,20 套在售二手房,住宅,2.0,2016,42,2.5,0,8,813.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
86,86,https://wuxi.esf.fang.com/chushou/3_172880713.htm,蠡湖一号旁西上海蠡湖边 全线湖景 采光视野好 房东诚心卖,蠡湖新城区-蠡湖大道(青祁路)与隐秀路交界处金福路9号,满五,优质教育,[],530.0,4室2厅2卫,166,31928,19.0,172880713,西上海华府天地,0,普通住宅,平层,板楼,19557.0,21471.0,↓2.87%,↑1.09%,31 套在售二手房,住宅,2.8,2015,45,2.79,0,5,458.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
87,87,https://wuxi.esf.fang.com/chushou/3_172858169.htm,"价格还能谈(房子干净清爽,光线充足)看房子有钥匙",梁清路-中建溪岸观邸,满五,优质教育,[],275.0,3室2厅2卫,128,21409,33.0,172858169,中建溪岸观邸,0,普通住宅,平层,板楼,19533.0,22432.0,↓6.37%,↓0.08%,36 套在售二手房,住宅,2.5,2014,36,2.5,0,31,1960.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
88,88,https://wuxi.esf.fang.com/chushou/3_172859567.htm,"北靠惠山,南靠梁溪河(2号线地铁口,豪装50万3房,有电梯)",河埒-梁溪路700号,满五,优质教育,距2号线河埒口站约180米,265.0,3室2厅1卫,111,23874,14.0,172859567,荣御华府,0,普通住宅,平层,板楼,19534.0,24678.0,↑1.73%,↓2.33%,11 套在售二手房,住宅,2.8,2015,31,1.89,0,17,309.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
89,89,https://wuxi.esf.fang.com/chushou/3_172845377.htm,店长力荐!金科二期 不靠高架位置相当好 装修不错 房东还诚心,上马墩-上马墩路200号,满五,优质教育,距2号线靖海站约329米,180.0,2室2厅1卫,89,20164,28.0,172845377,金科观天下,0,普通住宅,平层,板楼,19518.0,18732.0,↓7.83%,↓1.07%,12 套在售二手房,住宅,2.0,2012,52,3.0,0,25,3814.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
90,90,https://wuxi.esf.fang.com/chushou/3_172846044.htm,三开间朝南 装修保养好!采光刺眼 出门地铁和新体,体育中心-建筑路1222号,满五,优质教育,[],245.0,3室2厅2卫,138,17684,18.0,172846044,奥林花园,0,普通住宅,平层,板楼,19518.0,18421.0,↓2.45%,↓0.15%,65 套在售二手房,住宅,1.6,2011,41,1.8,0,44,2932.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
